date,draw_id,model,log_gain,w_uniform,w_sparse_single_ball,w_spike_slab
2000-07-16,SYN-0198,sparse_single_ball,0.0016808661002869485,0.5067242301897955,0.2481091588299047,0.24516661098029977
2000-07-16,SYN-0198,spike_slab,0.0022110106903490134,0.5067242301897955,0.2481091588299047,0.24516661098029977
2000-07-16,SYN-0198,online_mixture,0.0009595941022801924,0.5067242301897955,0.2481091588299047,0.24516661098029977
2000-07-17,SYN-0199,uniform,-3.552713678800501e-15,0.506536701613728,0.24817238496037175,0.2452909134259002
2000-07-17,SYN-0199,sparse_single_ball,-0.025412915278383963,0.506536701613728,0.24817238496037175,0.2452909134259002
2000-07-17,SYN-0199,spike_slab,-0.03574348627124024,0.506536701613728,0.24817238496037175,0.2452909134259002
2000-07-17,SYN-0199,online_mixture,-0.01495124769290257,0.506536701613728,0.24817238496037175,0.2452909134259002
2000-07-18,SYN-0200,uniform,-3.552713678800501e-15,0.508360861660138,0.24755457134164588,0.24408456699821615
2000-07-18,SYN-0200,sparse_single_ball,-0.0013942627844834021,0.508360861660138,0.24755457134164588,0.24408456699821615
2000-07-18,SYN-0200,spike_slab,-0.0021960137889038833,0.508360861660138,0.24755457134164588,0.24408456699821615
2000-07-18,SYN-0200,online_mixture,-0.0008807283052263415,0.508360861660138,0.24755457134164588,0.24408456699821615
2000-07-19,SYN-0201,uniform,-3.552713678800501e-15,0.5083881194875363,0.24754758377254119,0.24406429673992255
2000-07-19,SYN-0201,sparse_single_ball,0.0017997295422702564,0.5083881194875363,0.24754758377254119,0.24406429673992255
2000-07-19,SYN-0201,spike_slab,0.0024835475484081826,0.5083881194875363,0.24754758377254119,0.24406429673992255
2000-07-19,SYN-0201,online_mixture,0.0010522646268142921,0.5083881194875363,0.24754758377254119,0.24406429673992255
2000-07-20,SYN-0202,uniform,-3.552713678800501e-15,0.5081719100630387,0.24761793552020628,0.24421015441675498
2000-07-20,SYN-0202,sparse_single_ball,-0.0016276903936365272,0.5081719100630387,0.24761793552020628,0.24421015441675498
2000-07-20,SYN-0202,spike_slab,-0.002589197963821732,0.5081719100630387,0.24761793552020628,0.24421015441675498
2000-07-20,SYN-0202,online_mixture,-0.0010347432132249423,0.5081719100630387,0.24761793552020628,0.24421015441675498
2000-07-21,SYN-0203,uniform,-3.552713678800501e-15,0.5082204076937532,0.2476054478887064,0.24417414441754035
2000-07-21,SYN-0203,sparse_single_ball,-0.003173579286464445,0.5082204076937532,0.2476054478887064,0.24417414441754035
2000-07-21,SYN-0203,spike_slab,-0.00486940747461162,0.5082204076937532,0.2476054478887064,0.24417414441754035
2000-07-21,SYN-0203,online_mixture,-0.0019725874930891507,0.5082204076937532,0.2476054478887064,0.24417414441754035
